Name	Start	Duration	Time Format	Type	Description
Marker 01	0:02.348	0:00.000	decimal	Cue	
Marker 12	0:07.742	0:00.000	decimal	Cue	
Marker 13	0:13.922	0:00.000	decimal	Cue	
Marker 14	0:19.142	0:00.000	decimal	Cue	
Marker 19	0:25.236	0:00.000	decimal	Cue	
Marker 20	0:28.086	0:00.000	decimal	Cue	
Marker 21	0:33.176	0:00.000	decimal	Cue	
Marker 29	0:43.581	0:00.000	decimal	Cue	
Marker 35	0:49.220	0:00.000	decimal	Cue	
Marker 40	0:53.624	0:00.000	decimal	Cue	
Marker 45	1:02.048	0:00.000	decimal	Cue	
Marker 58	1:08.745	0:00.000	decimal	Cue	
Marker 83	1:15.234	0:00.000	decimal	Cue	
Marker 93	1:21.045	0:00.000	decimal	Cue	
Marker 98	1:29.858	0:00.000	decimal	Cue	
Marker 99	1:34.914	0:00.000	decimal	Cue	
Marker 105	1:42.206	0:00.000	decimal	Cue	
Marker 116	1:47.341	0:00.000	decimal	Cue	
Marker 117	1:50.947	0:00.000	decimal	Cue	
Marker 118	1:57.691	0:00.000	decimal	Cue	
Marker 124	2:03.215	0:00.000	decimal	Cue	
Marker 132	2:12.654	0:00.000	decimal	Cue	
Marker 145	2:18.483	0:00.000	decimal	Cue	
Marker 150	2:23.971	0:00.000	decimal	Cue	
Marker 151	2:27.555	0:00.000	decimal	Cue	
Marker 156	2:31.256	0:00.000	decimal	Cue	
Marker 176	2:36.471	0:00.000	decimal	Cue	
Marker 187	2:40.087	0:00.000	decimal	Cue	
Marker 245	2:47.568	0:00.000	decimal	Cue	
Marker 250	2:56.768	0:00.000	decimal	Cue	
Marker 262	3:03.263	0:00.000	decimal	Cue	
Marker 274	3:06.191	0:00.000	decimal	Cue	
Marker 276	3:11.172	0:00.000	decimal	Cue	
Marker 277	3:14.122	0:00.000	decimal	Cue	
Marker 303	3:19.312	0:00.000	decimal	Cue	
Marker 304	3:22.142	0:00.000	decimal	Cue	
Marker 320	3:32.778	0:00.000	decimal	Cue	
Marker 321	3:38.278	0:00.000	decimal	Cue	
Marker 326	3:43.847	0:00.000	decimal	Cue	
Marker 338	3:48.232	0:00.000	decimal	Cue	
Marker 339	3:51.762	0:00.000	decimal	Cue	
Marker 352	3:57.207	0:00.000	decimal	Cue	
Marker 353	4:04.157	0:00.000	decimal	Cue	
Marker 366	4:11.294	0:00.000	decimal	Cue	
Marker 371	4:15.216	0:00.000	decimal	Cue	
Marker 381	4:21.931	0:00.000	decimal	Cue	
Marker 400	4:29.029	0:00.000	decimal	Cue	
Marker 401	4:33.633	0:00.000	decimal	Cue	
