Name	Start	Duration	Time Format	Type	Description
Marker 01	0:11.748	0:00.000	decimal	Cue	
Marker 06	0:16.669	0:00.000	decimal	Cue	
Marker 29	0:24.124	0:00.000	decimal	Cue	
Marker 35	0:29.978	0:00.000	decimal	Cue	
Marker 36	0:38.198	0:00.000	decimal	Cue	
Marker 331	0:45.423	0:00.000	decimal	Cue	
Marker 332	0:51.286	0:00.000	decimal	Cue	
Marker 337	0:58.534	0:00.000	decimal	Cue	
Marker 338	1:03.829	0:00.000	decimal	Cue	
Marker 339	1:10.218	0:00.000	decimal	Cue	
Marker 340	1:18.520	0:00.000	decimal	Cue	
Marker 341	1:23.502	0:00.000	decimal	Cue	
Marker 345	1:29.919	0:00.000	decimal	Cue	
Marker 350	1:36.297	0:00.000	decimal	Cue	
Marker 351	1:43.481	0:00.000	decimal	Cue	
Marker 359	1:55.126	0:00.000	decimal	Cue	
Marker 363	2:04.287	0:00.000	decimal	Cue	
Marker 367	2:12.970	0:00.000	decimal	Cue	
Marker 371	2:19.749	0:00.000	decimal	Cue	
Marker 372	2:24.489	0:00.000	decimal	Cue	
Marker 373	2:34.351	0:00.000	decimal	Cue	
Marker 374	2:37.753	0:00.000	decimal	Cue	
Marker 73	2:47.036	0:00.000	decimal	Cue	
Marker 82	2:52.506	0:00.000	decimal	Cue	
Marker 102	2:56.942	0:00.000	decimal	Cue	
Marker 109	3:07.591	0:00.000	decimal	Cue	
Marker 118	3:18.184	0:00.000	decimal	Cue	
Marker 138	3:24.291	0:00.000	decimal	Cue	
Marker 143	3:30.314	0:00.000	decimal	Cue	
Marker 149	3:36.287	0:00.000	decimal	Cue	
Marker 150	3:40.467	0:00.000	decimal	Cue	
Marker 151	3:45.547	0:00.000	decimal	Cue	
Marker 156	3:56.695	0:00.000	decimal	Cue	
Marker 157	4:01.159	0:00.000	decimal	Cue	
Marker 158	4:04.474	0:00.000	decimal	Cue	
Marker 159	4:12.029	0:00.000	decimal	Cue	
Marker 160	4:19.634	0:00.000	decimal	Cue	
Marker 172	4:24.690	0:00.000	decimal	Cue	
Marker 200	4:32.439	0:00.000	decimal	Cue	
Marker 201	4:36.655	0:00.000	decimal	Cue	
Marker 202	4:42.918	0:00.000	decimal	Cue	
Marker 208	4:52.646	0:00.000	decimal	Cue	
Marker 218	4:55.849	0:00.000	decimal	Cue	
Marker 219	4:59.629	0:00.000	decimal	Cue	
Marker 220	5:07.619	0:00.000	decimal	Cue	
Marker 226	5:15.304	0:00.000	decimal	Cue	
Marker 232	5:21.854	0:00.000	decimal	Cue	
Marker 247	5:32.816	0:00.000	decimal	Cue	
Marker 259	5:38.444	0:00.000	decimal	Cue	
Marker 269	5:43.750	0:00.000	decimal	Cue	
Marker 276	5:50.790	0:00.000	decimal	Cue	
Marker 293	5:57.777	0:00.000	decimal	Cue	
Marker 300	6:11.186	0:00.000	decimal	Cue	
Marker 305	6:20.045	0:00.000	decimal	Cue	
Marker 306	6:25.609	0:00.000	decimal	Cue	
Marker 307	6:30.795	0:00.000	decimal	Cue	
Marker 308	6:35.045	0:00.000	decimal	Cue	
Marker 323	6:48.016	0:00.000	decimal	Cue	
Marker 327	6:53.969	0:00.000	decimal	Cue	
