Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.216	0:00.000	decimal	Cue	
Marker 02	0:10.276	0:00.000	decimal	Cue	
Marker 03	0:12.896	0:00.000	decimal	Cue	
Marker 08	0:24.134	0:00.000	decimal	Cue	
Marker 19	0:27.515	0:00.000	decimal	Cue	
Marker 20	0:35.579	0:00.000	decimal	Cue	
Marker 40	0:43.252	0:00.000	decimal	Cue	
Marker 45	0:52.168	0:00.000	decimal	Cue	
Marker 46	0:59.677	0:00.000	decimal	Cue	
Marker 59	1:05.518	0:00.000	decimal	Cue	
Marker 60	1:09.298	0:00.000	decimal	Cue	
Marker 85	1:17.085	0:00.000	decimal	Cue	
Marker 86	1:24.904	0:00.000	decimal	Cue	
Marker 93	1:28.819	0:00.000	decimal	Cue	
Marker 98	1:34.224	0:00.000	decimal	Cue	
Marker 107	1:38.799	0:00.000	decimal	Cue	
Marker 108	1:48.368	0:00.000	decimal	Cue	
Marker 216	1:54.318	0:00.000	decimal	Cue	
Marker 134	1:57.997	0:00.000	decimal	Cue	
Marker 135	2:06.901	0:00.000	decimal	Cue	
Marker 148	2:13.805	0:00.000	decimal	Cue	
Marker 153	2:23.386	0:00.000	decimal	Cue	
Marker 154	2:27.126	0:00.000	decimal	Cue	
Marker 163	2:34.837	0:00.000	decimal	Cue	
Marker 168	2:41.811	0:00.000	decimal	Cue	
Marker 169	2:45.523	0:00.000	decimal	Cue	
Marker 188	2:52.266	0:00.000	decimal	Cue	
Marker 189	2:57.511	0:00.000	decimal	Cue	
Marker 198	3:07.758	0:00.000	decimal	Cue	
Marker 208	3:13.734	0:00.000	decimal	Cue	
Marker 213	3:18.363	0:00.000	decimal	Cue	
Marker 215	3:28.757	0:00.000	decimal	Cue	
