Name	Start	Duration	Time Format	Type	Description
Marker 08	0:07.793	0:00.000	decimal	Cue	
Marker 09	0:11.916	0:00.000	decimal	Cue	
Marker 10	0:21.766	0:00.000	decimal	Cue	
Marker 15	0:27.434	0:00.000	decimal	Cue	
Marker 20	0:36.452	0:00.000	decimal	Cue	
Marker 21	0:43.800	0:00.000	decimal	Cue	
Marker 29	0:50.796	0:00.000	decimal	Cue	
Marker 30	0:57.082	0:00.000	decimal	Cue	
Marker 40	1:05.441	0:00.000	decimal	Cue	
Marker 45	1:14.309	0:00.000	decimal	Cue	
Marker 59	1:22.501	0:00.000	decimal	Cue	
Marker 60	1:35.181	0:00.000	decimal	Cue	
Marker 70	1:45.162	0:00.000	decimal	Cue	
Marker 79	1:55.703	0:00.000	decimal	Cue	
Marker 80	1:58.869	0:00.000	decimal	Cue	
Marker 81	2:10.233	0:00.000	decimal	Cue	
Marker 82	2:16.729	0:00.000	decimal	Cue	
Marker 95	2:24.405	0:00.000	decimal	Cue	
Marker 96	2:33.565	0:00.000	decimal	Cue	
Marker 97	2:40.376	0:00.000	decimal	Cue	
Marker 98	2:44.515	0:00.000	decimal	Cue	
Marker 99	2:54.916	0:00.000	decimal	Cue	
Marker 100	3:02.415	0:00.000	decimal	Cue	
Marker 101	3:10.000	0:00.000	decimal	Cue	
Marker 115	3:17.132	0:00.000	decimal	Cue	
Marker 120	3:25.349	0:00.000	decimal	Cue	
Marker 133	3:32.700	0:00.000	decimal	Cue	
Marker 134	3:39.902	0:00.000	decimal	Cue	
Marker 135	3:46.292	0:00.000	decimal	Cue	
Marker 136	3:50.262	0:00.000	decimal	Cue	
Marker 137	3:55.692	0:00.000	decimal	Cue	
Marker 143	4:04.304	0:00.000	decimal	Cue	
Marker 157	4:18.844	0:00.000	decimal	Cue	
Marker 162	4:24.248	0:00.000	decimal	Cue	
Marker 168	4:30.555	0:00.000	decimal	Cue	
Marker 192	4:34.251	0:00.000	decimal	Cue	
Marker 193	4:38.619	0:00.000	decimal	Cue	
Marker 194	4:43.569	0:00.000	decimal	Cue	
Marker 204	4:51.517	0:00.000	decimal	Cue	
Marker 222	5:01.204	0:00.000	decimal	Cue	
Marker 223	5:05.363	0:00.000	decimal	Cue	
Marker 228	5:13.762	0:00.000	decimal	Cue	
Marker 234	5:21.370	0:00.000	decimal	Cue	
Marker 239	5:28.144	0:00.000	decimal	Cue	
Marker 247	5:34.146	0:00.000	decimal	Cue	
Marker 260	5:40.848	0:00.000	decimal	Cue	
Marker 270	5:49.095	0:00.000	decimal	Cue	
Marker 275	5:59.862	0:00.000	decimal	Cue	
Marker 297	6:07.501	0:00.000	decimal	Cue	
Marker 317	6:12.750	0:00.000	decimal	Cue	
Marker 331	6:18.944	0:00.000	decimal	Cue	
Marker 332	6:24.311	0:00.000	decimal	Cue	
Marker 336	6:27.182	0:00.000	decimal	Cue	
Marker 341	6:37.214	0:00.000	decimal	Cue	
Marker 342	6:45.353	0:00.000	decimal	Cue	
Marker 343	6:47.143	0:00.000	decimal	Cue	
Marker 344	6:51.239	0:00.000	decimal	Cue	
Marker 345	6:58.969	0:00.000	decimal	Cue	
Marker 377	7:05.933	0:00.000	decimal	Cue	
Marker 382	7:12.880	0:00.000	decimal	Cue	
Marker 395	7:19.646	0:00.000	decimal	Cue	
Marker 408	7:25.217	0:00.000	decimal	Cue	
