Name	Start	Duration	Time Format	Type	Description
Marker 30	0:07.478	0:00.000	decimal	Cue	
Marker 31	0:12.409	0:00.000	decimal	Cue	
Marker 33	0:19.181	0:00.000	decimal	Cue	
Marker 46	0:28.689	0:00.000	decimal	Cue	
Marker 47	0:32.563	0:00.000	decimal	Cue	
Marker 48	0:38.914	0:00.000	decimal	Cue	
Marker 62	0:44.745	0:00.000	decimal	Cue	
Marker 63	0:54.425	0:00.000	decimal	Cue	
Marker 68	1:03.685	0:00.000	decimal	Cue	
Marker 75	1:10.118	0:00.000	decimal	Cue	
Marker 76	1:14.909	0:00.000	decimal	Cue	
Marker 77	1:20.898	0:00.000	decimal	Cue	
Marker 78	1:26.468	0:00.000	decimal	Cue	
Marker 105	1:33.378	0:00.000	decimal	Cue	
Marker 107	1:39.102	0:00.000	decimal	Cue	
Marker 109	1:43.862	0:00.000	decimal	Cue	
Marker 115	1:59.077	0:00.000	decimal	Cue	
Marker 121	2:01.814	0:00.000	decimal	Cue	
Marker 122	2:06.714	0:00.000	decimal	Cue	
Marker 144	2:14.022	0:00.000	decimal	Cue	
Marker 145	2:21.062	0:00.000	decimal	Cue	
Marker 155	2:29.953	0:00.000	decimal	Cue	
Marker 156	2:39.188	0:00.000	decimal	Cue	
Marker 161	2:42.843	0:00.000	decimal	Cue	
Marker 162	2:51.403	0:00.000	decimal	Cue	
Marker 168	2:56.911	0:00.000	decimal	Cue	
Marker 184	3:02.093	0:00.000	decimal	Cue	
Marker 189	3:05.462	0:00.000	decimal	Cue	
Marker 194	3:11.119	0:00.000	decimal	Cue	
Marker 195	3:16.109	0:00.000	decimal	Cue	
Marker 204	3:20.053	0:00.000	decimal	Cue	
Marker 213	3:25.190	0:00.000	decimal	Cue	
Marker 230	3:30.356	0:00.000	decimal	Cue	
Marker 243	3:42.293	0:00.000	decimal	Cue	
Marker 260	3:56.139	0:00.000	decimal	Cue	
Marker 264	3:59.568	0:00.000	decimal	Cue	
Marker 270	4:09.892	0:00.000	decimal	Cue	
Marker 280	4:20.761	0:00.000	decimal	Cue	
Marker 287	4:27.427	0:00.000	decimal	Cue	
Marker 292	4:35.050	0:00.000	decimal	Cue	
Marker 299	4:40.601	0:00.000	decimal	Cue	
Marker 308	4:55.867	0:00.000	decimal	Cue	
Marker 309	5:01.013	0:00.000	decimal	Cue	
Marker 315	5:09.624	0:00.000	decimal	Cue	
Marker 331	5:20.878	0:00.000	decimal	Cue	
Marker 344	5:25.419	0:00.000	decimal	Cue	
Marker 380	5:31.054	0:00.000	decimal	Cue	
Marker 374	5:42.402	0:00.000	decimal	Cue	
Marker 379	5:54.894	0:00.000	decimal	Cue	
