Name	Start	Duration	Time Format	Type	Description
Marker 08	0:04.352	0:00.000	decimal	Cue	
Marker 09	0:10.552	0:00.000	decimal	Cue	
Marker 19	0:16.365	0:00.000	decimal	Cue	
Marker 20	0:20.581	0:00.000	decimal	Cue	
Marker 31	0:24.873	0:00.000	decimal	Cue	
Marker 36	0:34.848	0:00.000	decimal	Cue	
Marker 37	0:41.558	0:00.000	decimal	Cue	
Marker 38	0:53.252	0:00.000	decimal	Cue	
Marker 39	1:02.561	0:00.000	decimal	Cue	
Marker 49	1:06.907	0:00.000	decimal	Cue	
Marker 50	1:12.267	0:00.000	decimal	Cue	
Marker 70	1:23.641	0:00.000	decimal	Cue	
Marker 71	1:28.590	0:00.000	decimal	Cue	
Marker 76	1:37.060	0:00.000	decimal	Cue	
Marker 77	1:42.239	0:00.000	decimal	Cue	
Marker 78	1:50.499	0:00.000	decimal	Cue	
Marker 79	1:55.889	0:00.000	decimal	Cue	
Marker 238	1:59.632	0:00.000	decimal	Cue	
Marker 85	2:06.896	0:00.000	decimal	Cue	
Marker 86	2:15.716	0:00.000	decimal	Cue	
Marker 87	2:21.316	0:00.000	decimal	Cue	
Marker 94	2:35.853	0:00.000	decimal	Cue	
Marker 95	2:39.273	0:00.000	decimal	Cue	
Marker 96	2:49.323	0:00.000	decimal	Cue	
Marker 97	2:58.122	0:00.000	decimal	Cue	
Marker 98	3:05.712	0:00.000	decimal	Cue	
Marker 107	3:12.826	0:00.000	decimal	Cue	
Marker 108	3:19.496	0:00.000	decimal	Cue	
Marker 119	3:25.884	0:00.000	decimal	Cue	
Marker 131	3:31.489	0:00.000	decimal	Cue	
Marker 137	3:35.167	0:00.000	decimal	Cue	
Marker 138	3:42.687	0:00.000	decimal	Cue	
Marker 150	3:48.194	0:00.000	decimal	Cue	
Marker 151	3:56.114	0:00.000	decimal	Cue	
Marker 156	4:00.153	0:00.000	decimal	Cue	
Marker 157	4:05.547	0:00.000	decimal	Cue	
Marker 158	4:14.418	0:00.000	decimal	Cue	
Marker 175	4:25.674	0:00.000	decimal	Cue	
Marker 180	4:35.650	0:00.000	decimal	Cue	
Marker 181	4:42.520	0:00.000	decimal	Cue	
Marker 197	4:52.737	0:00.000	decimal	Cue	
Marker 206	4:59.548	0:00.000	decimal	Cue	
Marker 211	5:04.246	0:00.000	decimal	Cue	
Marker 212	5:16.896	0:00.000	decimal	Cue	
Marker 213	5:21.762	0:00.000	decimal	Cue	
Marker 228	5:26.305	0:00.000	decimal	Cue	
Marker 229	5:34.295	0:00.000	decimal	Cue	
Marker 230	5:37.882	0:00.000	decimal	Cue	
Marker 231	5:43.112	0:00.000	decimal	Cue	
Marker 237	5:47.946	0:00.000	decimal	Cue	
