Name	Start	Duration	Time Format	Type	Description
Marker 01	0:02.845	0:00.000	decimal	Cue	
Marker 19	0:11.367	0:00.000	decimal	Cue	
Marker 20	0:17.124	0:00.000	decimal	Cue	
Marker 21	0:21.603	0:00.000	decimal	Cue	
Marker 26	0:28.139	0:00.000	decimal	Cue	
Marker 31	0:31.460	0:00.000	decimal	Cue	
Marker 49	0:37.647	0:00.000	decimal	Cue	
Marker 65	0:47.030	0:00.000	decimal	Cue	
Marker 66	0:50.734	0:00.000	decimal	Cue	
Marker 67	0:54.634	0:00.000	decimal	Cue	
Marker 76	1:01.470	0:00.000	decimal	Cue	
Marker 85	1:05.227	0:00.000	decimal	Cue	
Marker 86	1:09.392	0:00.000	decimal	Cue	
Marker 103	1:18.186	0:00.000	decimal	Cue	
Marker 115	1:24.322	0:00.000	decimal	Cue	
Marker 116	1:26.991	0:00.000	decimal	Cue	
Marker 134	1:31.807	0:00.000	decimal	Cue	
Marker 142	1:36.819	0:00.000	decimal	Cue	
Marker 155	1:41.756	0:00.000	decimal	Cue	
Marker 160	1:45.297	0:00.000	decimal	Cue	
Marker 161	1:48.932	0:00.000	decimal	Cue	
Marker 162	1:57.824	0:00.000	decimal	Cue	
Marker 173	2:04.692	0:00.000	decimal	Cue	
Marker 178	2:08.030	0:00.000	decimal	Cue	
Marker 187	2:15.689	0:00.000	decimal	Cue	
Marker 201	2:24.856	0:00.000	decimal	Cue	
Marker 202	2:30.142	0:00.000	decimal	Cue	
Marker 208	2:36.947	0:00.000	decimal	Cue	
Marker 216	2:43.019	0:00.000	decimal	Cue	
Marker 217	2:49.575	0:00.000	decimal	Cue	
Marker 222	2:54.263	0:00.000	decimal	Cue	
Marker 230	2:58.197	0:00.000	decimal	Cue	
Marker 242	3:04.858	0:00.000	decimal	Cue	
Marker 243	3:12.635	0:00.000	decimal	Cue	
Marker 244	3:22.019	0:00.000	decimal	Cue	
Marker 250	3:26.274	0:00.000	decimal	Cue	
Marker 256	3:28.949	0:00.000	decimal	Cue	
Marker 257	3:33.679	0:00.000	decimal	Cue	
Marker 268	3:40.167	0:00.000	decimal	Cue	
Marker 273	3:46.760	0:00.000	decimal	Cue	
Marker 274	3:52.854	0:00.000	decimal	Cue	
Marker 287	3:58.300	0:00.000	decimal	Cue	
Marker 298	4:02.663	0:00.000	decimal	Cue	
Marker 303	4:08.451	0:00.000	decimal	Cue	
Marker 304	4:13.871	0:00.000	decimal	Cue	
Marker 305	4:22.081	0:00.000	decimal	Cue	
Marker 306	4:28.441	0:00.000	decimal	Cue	
Marker 318	4:34.223	0:00.000	decimal	Cue	
Marker 338	4:39.130	0:00.000	decimal	Cue	
Marker 353	4:44.539	0:00.000	decimal	Cue	
Marker 362	4:52.370	0:00.000	decimal	Cue	
Marker 363	4:55.160	0:00.000	decimal	Cue	
Marker 382	5:02.532	0:00.000	decimal	Cue	
Marker 389	5:05.178	0:00.000	decimal	Cue	
Marker 398	5:11.135	0:00.000	decimal	Cue	
Marker 407	5:18.412	0:00.000	decimal	Cue	
