Name	Start	Duration	Time Format	Type	Description
Marker 01	0:05.597	0:00.000	decimal	Cue	
Marker 11	0:10.447	0:00.000	decimal	Cue	
Marker 16	0:16.074	0:00.000	decimal	Cue	
Marker 24	0:21.483	0:00.000	decimal	Cue	
Marker 25	0:24.884	0:00.000	decimal	Cue	
Marker 30	0:28.697	0:00.000	decimal	Cue	
Marker 39	0:35.456	0:00.000	decimal	Cue	
Marker 44	0:41.403	0:00.000	decimal	Cue	
Marker 45	0:44.995	0:00.000	decimal	Cue	
Marker 46	0:53.819	0:00.000	decimal	Cue	
Marker 47	1:01.565	0:00.000	decimal	Cue	
Marker 48	1:06.945	0:00.000	decimal	Cue	
Marker 53	1:10.973	0:00.000	decimal	Cue	
Marker 65	1:15.918	0:00.000	decimal	Cue	
Marker 84	1:22.218	0:00.000	decimal	Cue	
Marker 85	1:27.647	0:00.000	decimal	Cue	
Marker 90	1:33.442	0:00.000	decimal	Cue	
Marker 91	1:39.918	0:00.000	decimal	Cue	
Marker 100	1:50.210	0:00.000	decimal	Cue	
Marker 101	1:58.023	0:00.000	decimal	Cue	
Marker 110	2:01.402	0:00.000	decimal	Cue	
Marker 132	2:06.680	0:00.000	decimal	Cue	
Marker 151	2:10.475	0:00.000	decimal	Cue	
Marker 152	2:16.030	0:00.000	decimal	Cue	
Marker 167	2:22.748	0:00.000	decimal	Cue	
Marker 180	2:29.155	0:00.000	decimal	Cue	
Marker 212	2:37.267	0:00.000	decimal	Cue	
Marker 233	2:41.019	0:00.000	decimal	Cue	
Marker 241	2:43.492	0:00.000	decimal	Cue	
Marker 264	2:53.302	0:00.000	decimal	Cue	
Marker 276	3:00.193	0:00.000	decimal	Cue	
Marker 277	3:06.643	0:00.000	decimal	Cue	
Marker 284	3:12.263	0:00.000	decimal	Cue	
Marker 294	3:18.522	0:00.000	decimal	Cue	
Marker 318	3:27.922	0:00.000	decimal	Cue	
Marker 332	3:37.228	0:00.000	decimal	Cue	
Marker 345	3:43.519	0:00.000	decimal	Cue	
Marker 346	3:49.154	0:00.000	decimal	Cue	
Marker 351	3:54.783	0:00.000	decimal	Cue	
Marker 352	3:59.100	0:00.000	decimal	Cue	
Marker 353	4:04.514	0:00.000	decimal	Cue	
Marker 354	4:10.840	0:00.000	decimal	Cue	
Marker 360	4:14.548	0:00.000	decimal	Cue	
Marker 361	4:21.756	0:00.000	decimal	Cue	
Marker 362	4:27.241	0:00.000	decimal	Cue	
Marker 363	4:33.001	0:00.000	decimal	Cue	
Marker 372	4:42.255	0:00.000	decimal	Cue	
Marker 373	4:47.895	0:00.000	decimal	Cue	
Marker 374	4:53.445	0:00.000	decimal	Cue	
Marker 375	4:57.835	0:00.000	decimal	Cue	
Marker 380	5:01.878	0:00.000	decimal	Cue	
Marker 381	5:12.188	0:00.000	decimal	Cue	
Marker 386	5:19.991	0:00.000	decimal	Cue	
Marker 410	5:26.990	0:00.000	decimal	Cue	
Marker 428	5:31.694	0:00.000	decimal	Cue	
Marker 441	5:37.587	0:00.000	decimal	Cue	
Marker 442	5:40.027	0:00.000	decimal	Cue	
Marker 443	5:49.357	0:00.000	decimal	Cue	
Marker 457	5:57.336	0:00.000	decimal	Cue	
Marker 458	6:03.942	0:00.000	decimal	Cue	
Marker 459	6:14.586	0:00.000	decimal	Cue	
Marker 460	6:18.076	0:00.000	decimal	Cue	
Marker 479	6:22.140	0:00.000	decimal	Cue	
Marker 480	6:27.040	0:00.000	decimal	Cue	
Marker 481	6:29.192	0:00.000	decimal	Cue	
Marker 489	6:36.523	0:00.000	decimal	Cue	
Marker 490	6:42.797	0:00.000	decimal	Cue	
Marker 491	6:44.847	0:00.000	decimal	Cue	
Marker 496	6:49.373	0:00.000	decimal	Cue	
Marker 497	6:54.833	0:00.000	decimal	Cue	
Marker 511	7:00.295	0:00.000	decimal	Cue	
