Name	Start	Duration	Time Format	Type	Description
Marker 01	0:08.383	0:00.000	decimal	Cue	
Marker 10	0:15.245	0:00.000	decimal	Cue	
Marker 25	0:18.811	0:00.000	decimal	Cue	
Marker 26	0:23.661	0:00.000	decimal	Cue	
Marker 33	0:30.811	0:00.000	decimal	Cue	
Marker 34	0:36.781	0:00.000	decimal	Cue	
Marker 48	0:39.552	0:00.000	decimal	Cue	
Marker 49	0:45.212	0:00.000	decimal	Cue	
Marker 50	0:53.042	0:00.000	decimal	Cue	
Marker 64	1:04.000	0:00.000	decimal	Cue	
Marker 350	1:10.000	0:00.000	decimal	Cue	
Marker 74	1:14.589	0:00.000	decimal	Cue	
Marker 86	1:22.206	0:00.000	decimal	Cue	
Marker 92	1:29.312	0:00.000	decimal	Cue	
Marker 97	1:34.726	0:00.000	decimal	Cue	
Marker 110	1:42.253	0:00.000	decimal	Cue	
Marker 115	1:49.765	0:00.000	decimal	Cue	
Marker 120	1:55.321	0:00.000	decimal	Cue	
Marker 125	2:02.455	0:00.000	decimal	Cue	
Marker 133	2:12.189	0:00.000	decimal	Cue	
Marker 139	2:21.805	0:00.000	decimal	Cue	
Marker 140	2:26.185	0:00.000	decimal	Cue	
Marker 141	2:28.995	0:00.000	decimal	Cue	
Marker 146	2:36.685	0:00.000	decimal	Cue	
Marker 147	2:42.095	0:00.000	decimal	Cue	
Marker 173	2:49.778	0:00.000	decimal	Cue	
Marker 351	2:55.441	0:00.000	decimal	Cue	
Marker 195	3:03.638	0:00.000	decimal	Cue	
Marker 196	3:09.048	0:00.000	decimal	Cue	
Marker 197	3:11.403	0:00.000	decimal	Cue	
Marker 212	3:16.529	0:00.000	decimal	Cue	
Marker 213	3:18.431	0:00.000	decimal	Cue	
Marker 218	3:23.804	0:00.000	decimal	Cue	
Marker 223	3:27.481	0:00.000	decimal	Cue	
Marker 249	3:35.454	0:00.000	decimal	Cue	
Marker 259	3:42.177	0:00.000	decimal	Cue	
Marker 274	3:53.562	0:00.000	decimal	Cue	
Marker 275	3:59.585	0:00.000	decimal	Cue	
Marker 276	4:03.015	0:00.000	decimal	Cue	
Marker 277	4:05.250	0:00.000	decimal	Cue	
Marker 288	4:08.722	0:00.000	decimal	Cue	
Marker 305	4:15.870	0:00.000	decimal	Cue	
Marker 306	4:19.104	0:00.000	decimal	Cue	
Marker 315	4:23.238	0:00.000	decimal	Cue	
Marker 316	4:26.613	0:00.000	decimal	Cue	
Marker 335	4:36.983	0:00.000	decimal	Cue	
Marker 349	4:44.649	0:00.000	decimal	Cue	
