Name	Start	Duration	Time Format	Type	Description
Marker 02	0:04.923	0:00.000	decimal	Cue	
Marker 08	0:11.872	0:00.000	decimal	Cue	
Marker 09	0:17.675	0:00.000	decimal	Cue	
Marker 10	0:22.321	0:00.000	decimal	Cue	
Marker 11	0:27.255	0:00.000	decimal	Cue	
Marker 12	0:34.762	0:00.000	decimal	Cue	
Marker 13	0:39.285	0:00.000	decimal	Cue	
Marker 14	0:45.825	0:00.000	decimal	Cue	
Marker 15	0:54.229	0:00.000	decimal	Cue	
Marker 21	0:58.859	0:00.000	decimal	Cue	
Marker 22	1:03.746	0:00.000	decimal	Cue	
Marker 23	1:10.443	0:00.000	decimal	Cue	
Marker 42	1:15.418	0:00.000	decimal	Cue	
Marker 49	1:21.736	0:00.000	decimal	Cue	
Marker 50	1:25.375	0:00.000	decimal	Cue	
Marker 58	1:33.876	0:00.000	decimal	Cue	
Marker 63	1:38.601	0:00.000	decimal	Cue	
Marker 64	1:50.414	0:00.000	decimal	Cue	
Marker 65	1:53.755	0:00.000	decimal	Cue	
Marker 86	2:01.116	0:00.000	decimal	Cue	
Marker 87	2:06.616	0:00.000	decimal	Cue	
Marker 88	2:13.732	0:00.000	decimal	Cue	
Marker 94	2:23.292	0:00.000	decimal	Cue	
Marker 95	2:27.905	0:00.000	decimal	Cue	
Marker 117	2:39.096	0:00.000	decimal	Cue	
Marker 130	2:46.544	0:00.000	decimal	Cue	
Marker 149	2:54.541	0:00.000	decimal	Cue	
Marker 150	2:58.108	0:00.000	decimal	Cue	
Marker 155	3:04.620	0:00.000	decimal	Cue	
Marker 160	3:07.418	0:00.000	decimal	Cue	
Marker 166	3:13.294	0:00.000	decimal	Cue	
Marker 170	3:17.526	0:00.000	decimal	Cue	
Marker 171	3:22.693	0:00.000	decimal	Cue	
Marker 172	3:29.905	0:00.000	decimal	Cue	
Marker 173	3:38.420	0:00.000	decimal	Cue	
Marker 181	3:45.905	0:00.000	decimal	Cue	
Marker 186	3:48.776	0:00.000	decimal	Cue	
Marker 193	3:57.923	0:00.000	decimal	Cue	
Marker 199	4:03.874	0:00.000	decimal	Cue	
Marker 208	4:13.101	0:00.000	decimal	Cue	
Marker 209	4:21.648	0:00.000	decimal	Cue	
Marker 223	4:27.808	0:00.000	decimal	Cue	
Marker 224	4:34.128	0:00.000	decimal	Cue	
Marker 230	4:37.215	0:00.000	decimal	Cue	
