Name	Start	Duration	Time Format	Type	Description
Marker 10	0:04.966	0:00.000	decimal	Cue	
Marker 11	0:09.147	0:00.000	decimal	Cue	
Marker 12	0:15.191	0:00.000	decimal	Cue	
Marker 13	0:21.951	0:00.000	decimal	Cue	
Marker 18	0:27.662	0:00.000	decimal	Cue	
Marker 30	0:32.856	0:00.000	decimal	Cue	
Marker 57	0:39.406	0:00.000	decimal	Cue	
Marker 58	0:45.640	0:00.000	decimal	Cue	
Marker 59	0:50.840	0:00.000	decimal	Cue	
Marker 64	0:56.980	0:00.000	decimal	Cue	
Marker 83	1:07.251	0:00.000	decimal	Cue	
Marker 99	1:11.645	0:00.000	decimal	Cue	
Marker 100	1:22.465	0:00.000	decimal	Cue	
Marker 101	1:32.075	0:00.000	decimal	Cue	
Marker 102	1:37.185	0:00.000	decimal	Cue	
Marker 103	1:44.265	0:00.000	decimal	Cue	
Marker 117	1:48.746	0:00.000	decimal	Cue	
Marker 126	1:54.037	0:00.000	decimal	Cue	
Marker 127	1:59.977	0:00.000	decimal	Cue	
Marker 128	2:07.457	0:00.000	decimal	Cue	
Marker 133	2:11.495	0:00.000	decimal	Cue	
Marker 139	2:22.156	0:00.000	decimal	Cue	
Marker 140	2:26.286	0:00.000	decimal	Cue	
Marker 141	2:31.905	0:00.000	decimal	Cue	
Marker 145	2:38.154	0:00.000	decimal	Cue	
Marker 160	2:41.839	0:00.000	decimal	Cue	
Marker 161	2:44.973	0:00.000	decimal	Cue	
Marker 181	2:49.040	0:00.000	decimal	Cue	
Marker 195	2:58.213	0:00.000	decimal	Cue	
Marker 196	3:03.677	0:00.000	decimal	Cue	
Marker 205	3:11.933	0:00.000	decimal	Cue	
Marker 210	3:17.617	0:00.000	decimal	Cue	
Marker 218	3:23.260	0:00.000	decimal	Cue	
Marker 219	3:29.280	0:00.000	decimal	Cue	
Marker 224	3:33.615	0:00.000	decimal	Cue	
Marker 225	3:36.875	0:00.000	decimal	Cue	
Marker 226	3:39.861	0:00.000	decimal	Cue	
Marker 227	3:44.235	0:00.000	decimal	Cue	
Marker 247	3:50.125	0:00.000	decimal	Cue	
Marker 248	3:55.395	0:00.000	decimal	Cue	
Marker 257	4:00.558	0:00.000	decimal	Cue	
Marker 258	4:05.039	0:00.000	decimal	Cue	
Marker 272	4:11.810	0:00.000	decimal	Cue	
