Name	Start	Duration	Time Format	Type	Description
Marker 05	0:07.049	0:00.000	decimal	Cue	
Marker 06	0:15.404	0:00.000	decimal	Cue	
Marker 07	0:20.834	0:00.000	decimal	Cue	
Marker 21	0:29.385	0:00.000	decimal	Cue	
Marker 22	0:34.165	0:00.000	decimal	Cue	
Marker 35	0:42.530	0:00.000	decimal	Cue	
Marker 56	0:53.789	0:00.000	decimal	Cue	
Marker 57	1:01.479	0:00.000	decimal	Cue	
Marker 58	1:05.889	0:00.000	decimal	Cue	
Marker 214	1:09.637	0:00.000	decimal	Cue	
Marker 63	1:17.589	0:00.000	decimal	Cue	
Marker 64	1:23.449	0:00.000	decimal	Cue	
Marker 65	1:29.309	0:00.000	decimal	Cue	
Marker 76	1:40.778	0:00.000	decimal	Cue	
Marker 93	1:50.931	0:00.000	decimal	Cue	
Marker 94	2:00.211	0:00.000	decimal	Cue	
Marker 95	2:08.291	0:00.000	decimal	Cue	
Marker 96	2:14.421	0:00.000	decimal	Cue	
Marker 102	2:24.690	0:00.000	decimal	Cue	
Marker 103	2:28.610	0:00.000	decimal	Cue	
Marker 124	2:35.991	0:00.000	decimal	Cue	
Marker 142	2:40.332	0:00.000	decimal	Cue	
Marker 143	2:46.642	0:00.000	decimal	Cue	
Marker 144	2:53.018	0:00.000	decimal	Cue	
Marker 145	3:05.612	0:00.000	decimal	Cue	
Marker 153	3:13.167	0:00.000	decimal	Cue	
Marker 154	3:18.227	0:00.000	decimal	Cue	
Marker 155	3:28.117	0:00.000	decimal	Cue	
Marker 160	3:35.448	0:00.000	decimal	Cue	
Marker 161	3:41.143	0:00.000	decimal	Cue	
Marker 162	3:47.643	0:00.000	decimal	Cue	
Marker 163	3:59.162	0:00.000	decimal	Cue	
Marker 177	4:06.293	0:00.000	decimal	Cue	
Marker 204	4:18.673	0:00.000	decimal	Cue	
Marker 213	4:28.023	0:00.000	decimal	Cue	
