Name	Start	Duration	Time Format	Type	Description
Marker 09	0:05.956	0:00.000	decimal	Cue	
Marker 10	0:09.296	0:00.000	decimal	Cue	
Marker 11	0:14.427	0:00.000	decimal	Cue	
Marker 20	0:20.091	0:00.000	decimal	Cue	
Marker 47	0:26.381	0:00.000	decimal	Cue	
Marker 48	0:31.582	0:00.000	decimal	Cue	
Marker 66	0:39.506	0:00.000	decimal	Cue	
Marker 71	0:50.065	0:00.000	decimal	Cue	
Marker 72	0:59.070	0:00.000	decimal	Cue	
Marker 73	1:05.090	0:00.000	decimal	Cue	
Marker 90	1:14.642	0:00.000	decimal	Cue	
Marker 97	1:23.367	0:00.000	decimal	Cue	
Marker 98	1:26.037	0:00.000	decimal	Cue	
Marker 103	1:31.177	0:00.000	decimal	Cue	
Marker 108	1:37.118	0:00.000	decimal	Cue	
Marker 127	1:43.821	0:00.000	decimal	Cue	
Marker 128	1:46.385	0:00.000	decimal	Cue	
Marker 133	1:49.301	0:00.000	decimal	Cue	
Marker 138	1:51.717	0:00.000	decimal	Cue	
Marker 139	1:57.003	0:00.000	decimal	Cue	
Marker 183	2:06.825	0:00.000	decimal	Cue	
Marker 188	2:11.083	0:00.000	decimal	Cue	
Marker 193	2:18.861	0:00.000	decimal	Cue	
Marker 203	2:28.502	0:00.000	decimal	Cue	
Marker 215	2:37.461	0:00.000	decimal	Cue	
Marker 216	2:44.341	0:00.000	decimal	Cue	
Marker 226	2:48.945	0:00.000	decimal	Cue	
Marker 234	2:55.706	0:00.000	decimal	Cue	
Marker 235	3:00.233	0:00.000	decimal	Cue	
Marker 236	3:05.116	0:00.000	decimal	Cue	
Marker 237	3:09.856	0:00.000	decimal	Cue	
Marker 255	3:14.924	0:00.000	decimal	Cue	
Marker 265	3:19.083	0:00.000	decimal	Cue	
Marker 270	3:26.199	0:00.000	decimal	Cue	
Marker 278	3:30.157	0:00.000	decimal	Cue	
Marker 284	3:38.125	0:00.000	decimal	Cue	
Marker 302	3:45.084	0:00.000	decimal	Cue	
Marker 309	3:49.970	0:00.000	decimal	Cue	
