Name	Start	Duration	Time Format	Type	Description
Marker 01	0:11.803	0:00.000	decimal	Cue	
Marker 07	0:20.872	0:00.000	decimal	Cue	
Marker 08	0:25.338	0:00.000	decimal	Cue	
Marker 13	0:31.808	0:00.000	decimal	Cue	
Marker 14	0:37.849	0:00.000	decimal	Cue	
Marker 15	0:44.313	0:00.000	decimal	Cue	
Marker 20	0:54.030	0:00.000	decimal	Cue	
Marker 21	0:58.600	0:00.000	decimal	Cue	
Marker 27	1:02.977	0:00.000	decimal	Cue	
Marker 28	1:08.037	0:00.000	decimal	Cue	
Marker 39	1:16.590	0:00.000	decimal	Cue	
Marker 40	1:22.336	0:00.000	decimal	Cue	
Marker 55	1:34.301	0:00.000	decimal	Cue	
Marker 56	1:40.236	0:00.000	decimal	Cue	
Marker 57	1:45.701	0:00.000	decimal	Cue	
Marker 67	1:51.481	0:00.000	decimal	Cue	
Marker 78	1:57.611	0:00.000	decimal	Cue	
Marker 89	2:01.882	0:00.000	decimal	Cue	
Marker 90	2:09.702	0:00.000	decimal	Cue	
Marker 91	2:15.532	0:00.000	decimal	Cue	
Marker 105	2:29.368	0:00.000	decimal	Cue	
Marker 106	2:38.043	0:00.000	decimal	Cue	
Marker 107	2:43.613	0:00.000	decimal	Cue	
Marker 108	2:50.638	0:00.000	decimal	Cue	
Marker 115	2:58.231	0:00.000	decimal	Cue	
Marker 124	3:02.938	0:00.000	decimal	Cue	
Marker 125	3:13.603	0:00.000	decimal	Cue	
Marker 126	3:18.733	0:00.000	decimal	Cue	
Marker 138	3:24.020	0:00.000	decimal	Cue	
Marker 159	3:36.048	0:00.000	decimal	Cue	
Marker 160	3:40.988	0:00.000	decimal	Cue	
Marker 161	3:45.868	0:00.000	decimal	Cue	
Marker 162	3:51.158	0:00.000	decimal	Cue	
Marker 167	4:00.391	0:00.000	decimal	Cue	
Marker 168	4:09.809	0:00.000	decimal	Cue	
Marker 190	4:14.806	0:00.000	decimal	Cue	
Marker 191	4:20.266	0:00.000	decimal	Cue	
Marker 192	4:26.012	0:00.000	decimal	Cue	
Marker 201	4:32.134	0:00.000	decimal	Cue	
Marker 206	4:44.177	0:00.000	decimal	Cue	
Marker 212	4:50.118	0:00.000	decimal	Cue	
Marker 217	4:55.381	0:00.000	decimal	Cue	
