Name	Start	Duration	Time Format	Type	Description
Marker 190	0:06.983	0:00.000	decimal	Cue	
Marker 14	0:17.793	0:00.000	decimal	Cue	
Marker 15	0:27.410	0:00.000	decimal	Cue	
Marker 21	0:32.328	0:00.000	decimal	Cue	
Marker 22	0:37.408	0:00.000	decimal	Cue	
Marker 23	0:41.393	0:00.000	decimal	Cue	
Marker 24	0:48.153	0:00.000	decimal	Cue	
Marker 25	0:54.533	0:00.000	decimal	Cue	
Marker 26	1:00.358	0:00.000	decimal	Cue	
Marker 27	1:06.073	0:00.000	decimal	Cue	
Marker 32	1:17.818	0:00.000	decimal	Cue	
Marker 38	1:21.480	0:00.000	decimal	Cue	
Marker 54	1:33.440	0:00.000	decimal	Cue	
Marker 60	1:38.867	0:00.000	decimal	Cue	
Marker 71	1:45.785	0:00.000	decimal	Cue	
Marker 72	1:49.096	0:00.000	decimal	Cue	
Marker 99	1:57.195	0:00.000	decimal	Cue	
Marker 114	2:05.347	0:00.000	decimal	Cue	
Marker 115	2:08.218	0:00.000	decimal	Cue	
Marker 117	2:12.833	0:00.000	decimal	Cue	
Marker 128	2:18.552	0:00.000	decimal	Cue	
Marker 129	2:21.639	0:00.000	decimal	Cue	
Marker 130	2:31.941	0:00.000	decimal	Cue	
Marker 141	2:38.643	0:00.000	decimal	Cue	
Marker 162	2:45.725	0:00.000	decimal	Cue	
Marker 163	2:49.945	0:00.000	decimal	Cue	
Marker 179	2:57.547	0:00.000	decimal	Cue	
Marker 180	3:04.201	0:00.000	decimal	Cue	
Marker 181	3:11.471	0:00.000	decimal	Cue	
Marker 182	3:17.307	0:00.000	decimal	Cue	
Marker 183	3:25.659	0:00.000	decimal	Cue	
Marker 184	3:32.657	0:00.000	decimal	Cue	
Marker 189	3:41.404	0:00.000	decimal	Cue	
