Name	Start	Duration	Time Format	Type	Description
Marker 05	0:10.104	0:00.000	decimal	Cue	
Marker 06	0:16.389	0:00.000	decimal	Cue	
Marker 334	0:19.198	0:00.000	decimal	Cue	
Marker 335	0:23.591	0:00.000	decimal	Cue	
Marker 07	0:27.089	0:00.000	decimal	Cue	
Marker 28	0:35.292	0:00.000	decimal	Cue	
Marker 39	0:41.995	0:00.000	decimal	Cue	
Marker 59	0:46.604	0:00.000	decimal	Cue	
Marker 60	0:51.349	0:00.000	decimal	Cue	
Marker 61	0:55.649	0:00.000	decimal	Cue	
Marker 62	1:01.179	0:00.000	decimal	Cue	
Marker 63	1:06.219	0:00.000	decimal	Cue	
Marker 64	1:09.574	0:00.000	decimal	Cue	
Marker 65	1:16.939	0:00.000	decimal	Cue	
Marker 66	1:24.694	0:00.000	decimal	Cue	
Marker 72	1:30.966	0:00.000	decimal	Cue	
Marker 73	1:36.485	0:00.000	decimal	Cue	
Marker 74	1:40.891	0:00.000	decimal	Cue	
Marker 75	1:47.565	0:00.000	decimal	Cue	
Marker 81	1:56.303	0:00.000	decimal	Cue	
Marker 118	2:05.651	0:00.000	decimal	Cue	
Marker 123	2:10.260	0:00.000	decimal	Cue	
Marker 127	2:14.322	0:00.000	decimal	Cue	
Marker 139	2:19.399	0:00.000	decimal	Cue	
Marker 146	2:21.633	0:00.000	decimal	Cue	
Marker 157	2:25.900	0:00.000	decimal	Cue	
Marker 158	2:31.013	0:00.000	decimal	Cue	
Marker 163	2:34.820	0:00.000	decimal	Cue	
Marker 169	2:43.193	0:00.000	decimal	Cue	
Marker 170	2:45.708	0:00.000	decimal	Cue	
Marker 182	2:53.318	0:00.000	decimal	Cue	
Marker 187	3:02.354	0:00.000	decimal	Cue	
Marker 188	3:09.204	0:00.000	decimal	Cue	
Marker 193	3:21.083	0:00.000	decimal	Cue	
Marker 194	3:26.493	0:00.000	decimal	Cue	
Marker 211	3:36.666	0:00.000	decimal	Cue	
Marker 212	3:41.052	0:00.000	decimal	Cue	
Marker 220	3:47.224	0:00.000	decimal	Cue	
Marker 221	3:56.634	0:00.000	decimal	Cue	
Marker 226	4:05.800	0:00.000	decimal	Cue	
Marker 234	4:15.050	0:00.000	decimal	Cue	
Marker 255	4:21.591	0:00.000	decimal	Cue	
Marker 272	4:26.098	0:00.000	decimal	Cue	
Marker 285	4:35.342	0:00.000	decimal	Cue	
Marker 314	4:42.552	0:00.000	decimal	Cue	
Marker 315	4:46.432	0:00.000	decimal	Cue	
Marker 333	5:02.204	0:00.000	decimal	Cue	
