Name	Start	Duration	Time Format	Type	Description
Marker 01	0:03.912	0:00.000	decimal	Cue	
Marker 02	0:10.517	0:00.000	decimal	Cue	
Marker 07	0:18.463	0:00.000	decimal	Cue	
Marker 24	0:31.683	0:00.000	decimal	Cue	
Marker 31	0:40.551	0:00.000	decimal	Cue	
Marker 32	0:50.736	0:00.000	decimal	Cue	
Marker 33	0:54.902	0:00.000	decimal	Cue	
Marker 39	0:58.211	0:00.000	decimal	Cue	
Marker 45	1:02.937	0:00.000	decimal	Cue	
Marker 50	1:08.927	0:00.000	decimal	Cue	
Marker 51	1:18.447	0:00.000	decimal	Cue	
Marker 59	1:21.617	0:00.000	decimal	Cue	
Marker 60	1:30.103	0:00.000	decimal	Cue	
Marker 73	1:34.502	0:00.000	decimal	Cue	
Marker 78	1:39.773	0:00.000	decimal	Cue	
Marker 92	1:42.818	0:00.000	decimal	Cue	
Marker 93	1:47.928	0:00.000	decimal	Cue	
Marker 94	1:55.898	0:00.000	decimal	Cue	
Marker 102	2:02.500	0:00.000	decimal	Cue	
Marker 103	2:05.835	0:00.000	decimal	Cue	
Marker 109	2:10.073	0:00.000	decimal	Cue	
Marker 110	2:18.383	0:00.000	decimal	Cue	
Marker 116	2:21.865	0:00.000	decimal	Cue	
Marker 117	2:30.922	0:00.000	decimal	Cue	
Marker 118	2:37.586	0:00.000	decimal	Cue	
Marker 142	2:44.858	0:00.000	decimal	Cue	
Marker 148	2:51.407	0:00.000	decimal	Cue	
Marker 156	2:57.665	0:00.000	decimal	Cue	
Marker 161	3:02.529	0:00.000	decimal	Cue	
Marker 168	3:07.172	0:00.000	decimal	Cue	
Marker 169	3:14.587	0:00.000	decimal	Cue	
Marker 174	3:20.082	0:00.000	decimal	Cue	
Marker 184	3:27.193	0:00.000	decimal	Cue	
Marker 185	3:34.988	0:00.000	decimal	Cue	
Marker 194	3:40.463	0:00.000	decimal	Cue	
Marker 201	3:48.594	0:00.000	decimal	Cue	
Marker 210	3:57.183	0:00.000	decimal	Cue	
