Name	Start	Duration	Time Format	Type	Description
Marker 12	0:04.916	0:00.000	decimal	Cue	
Marker 18	0:09.933	0:00.000	decimal	Cue	
Marker 19	0:15.733	0:00.000	decimal	Cue	
Marker 20	0:26.882	0:00.000	decimal	Cue	
Marker 21	0:37.513	0:00.000	decimal	Cue	
Marker 22	0:43.573	0:00.000	decimal	Cue	
Marker 32	0:51.951	0:00.000	decimal	Cue	
Marker 33	1:00.997	0:00.000	decimal	Cue	
Marker 44	1:06.814	0:00.000	decimal	Cue	
Marker 50	1:12.829	0:00.000	decimal	Cue	
Marker 51	1:19.134	0:00.000	decimal	Cue	
Marker 52	1:22.279	0:00.000	decimal	Cue	
Marker 57	1:26.993	0:00.000	decimal	Cue	
Marker 66	1:32.939	0:00.000	decimal	Cue	
Marker 67	1:35.764	0:00.000	decimal	Cue	
Marker 68	1:40.654	0:00.000	decimal	Cue	
Marker 69	1:51.579	0:00.000	decimal	Cue	
Marker 70	2:03.399	0:00.000	decimal	Cue	
Marker 71	2:07.069	0:00.000	decimal	Cue	
Marker 82	2:12.687	0:00.000	decimal	Cue	
Marker 83	2:18.221	0:00.000	decimal	Cue	
Marker 95	2:27.252	0:00.000	decimal	Cue	
Marker 96	2:32.682	0:00.000	decimal	Cue	
Marker 102	2:37.068	0:00.000	decimal	Cue	
Marker 103	2:40.808	0:00.000	decimal	Cue	
Marker 104	2:46.628	0:00.000	decimal	Cue	
Marker 105	2:56.358	0:00.000	decimal	Cue	
Marker 106	3:01.868	0:00.000	decimal	Cue	
Marker 107	3:09.268	0:00.000	decimal	Cue	
Marker 112	3:13.466	0:00.000	decimal	Cue	
Marker 113	3:19.120	0:00.000	decimal	Cue	
Marker 114	3:25.446	0:00.000	decimal	Cue	
Marker 115	3:30.430	0:00.000	decimal	Cue	
Marker 116	3:37.530	0:00.000	decimal	Cue	
Marker 117	3:44.267	0:00.000	decimal	Cue	
