Name	Start	Duration	Time Format	Type	Description
Marker 01	0:12.954	0:00.000	decimal	Cue	
Marker 274	0:19.433	0:00.000	decimal	Cue	
Marker 09	0:24.016	0:00.000	decimal	Cue	
Marker 20	0:29.609	0:00.000	decimal	Cue	
Marker 28	0:35.951	0:00.000	decimal	Cue	
Marker 33	0:43.137	0:00.000	decimal	Cue	
Marker 34	0:50.721	0:00.000	decimal	Cue	
Marker 35	0:55.168	0:00.000	decimal	Cue	
Marker 36	1:01.877	0:00.000	decimal	Cue	
Marker 45	1:08.226	0:00.000	decimal	Cue	
Marker 46	1:12.485	0:00.000	decimal	Cue	
Marker 58	1:20.311	0:00.000	decimal	Cue	
Marker 64	1:25.283	0:00.000	decimal	Cue	
Marker 65	1:42.513	0:00.000	decimal	Cue	
Marker 66	1:51.782	0:00.000	decimal	Cue	
Marker 67	1:59.883	0:00.000	decimal	Cue	
Marker 68	2:08.349	0:00.000	decimal	Cue	
Marker 78	2:13.723	0:00.000	decimal	Cue	
Marker 89	2:23.658	0:00.000	decimal	Cue	
Marker 90	2:30.038	0:00.000	decimal	Cue	
Marker 103	2:36.021	0:00.000	decimal	Cue	
Marker 104	2:41.201	0:00.000	decimal	Cue	
Marker 105	2:47.647	0:00.000	decimal	Cue	
Marker 118	2:54.209	0:00.000	decimal	Cue	
Marker 123	2:59.261	0:00.000	decimal	Cue	
Marker 129	3:12.134	0:00.000	decimal	Cue	
Marker 130	3:17.104	0:00.000	decimal	Cue	
Marker 140	3:26.134	0:00.000	decimal	Cue	
Marker 141	3:33.758	0:00.000	decimal	Cue	
Marker 142	3:41.924	0:00.000	decimal	Cue	
Marker 143	3:48.718	0:00.000	decimal	Cue	
Marker 149	3:55.758	0:00.000	decimal	Cue	
Marker 154	4:05.525	0:00.000	decimal	Cue	
Marker 155	4:14.011	0:00.000	decimal	Cue	
Marker 162	4:20.683	0:00.000	decimal	Cue	
Marker 169	4:29.924	0:00.000	decimal	Cue	
Marker 194	4:37.453	0:00.000	decimal	Cue	
Marker 208	4:44.459	0:00.000	decimal	Cue	
Marker 209	4:49.795	0:00.000	decimal	Cue	
Marker 218	4:57.871	0:00.000	decimal	Cue	
Marker 241	5:05.457	0:00.000	decimal	Cue	
Marker 247	5:09.029	0:00.000	decimal	Cue	
Marker 248	5:16.460	0:00.000	decimal	Cue	
Marker 259	5:23.146	0:00.000	decimal	Cue	
