Name	Start	Duration	Time Format	Type	Description
Marker 06	0:04.643	0:00.000	decimal	Cue	
Marker 17	0:12.582	0:00.000	decimal	Cue	
Marker 18	0:19.382	0:00.000	decimal	Cue	
Marker 19	0:27.288	0:00.000	decimal	Cue	
Marker 20	0:37.002	0:00.000	decimal	Cue	
Marker 21	0:45.482	0:00.000	decimal	Cue	
Marker 22	0:54.673	0:00.000	decimal	Cue	
Marker 30	1:00.566	0:00.000	decimal	Cue	
Marker 31	1:07.156	0:00.000	decimal	Cue	
Marker 36	1:14.338	0:00.000	decimal	Cue	
Marker 41	1:20.410	0:00.000	decimal	Cue	
Marker 52	1:23.477	0:00.000	decimal	Cue	
Marker 53	1:31.323	0:00.000	decimal	Cue	
Marker 54	1:38.227	0:00.000	decimal	Cue	
Marker 55	1:44.467	0:00.000	decimal	Cue	
Marker 56	1:53.037	0:00.000	decimal	Cue	
Marker 57	1:58.267	0:00.000	decimal	Cue	
Marker 58	2:01.573	0:00.000	decimal	Cue	
Marker 59	2:10.033	0:00.000	decimal	Cue	
Marker 75	2:16.581	0:00.000	decimal	Cue	
Marker 76	2:22.884	0:00.000	decimal	Cue	
Marker 87	2:29.214	0:00.000	decimal	Cue	
Marker 88	2:34.414	0:00.000	decimal	Cue	
Marker 89	2:40.240	0:00.000	decimal	Cue	
Marker 90	2:44.034	0:00.000	decimal	Cue	
Marker 91	2:49.004	0:00.000	decimal	Cue	
Marker 104	2:59.749	0:00.000	decimal	Cue	
Marker 105	3:05.139	0:00.000	decimal	Cue	
Marker 106	3:12.079	0:00.000	decimal	Cue	
Marker 112	3:17.613	0:00.000	decimal	Cue	
Marker 113	3:23.958	0:00.000	decimal	Cue	
Marker 114	3:29.677	0:00.000	decimal	Cue	
Marker 115	3:33.318	0:00.000	decimal	Cue	
Marker 116	3:41.588	0:00.000	decimal	Cue	
Marker 117	3:47.613	0:00.000	decimal	Cue	
Marker 122	3:50.776	0:00.000	decimal	Cue	
Marker 123	3:54.306	0:00.000	decimal	Cue	
Marker 124	4:01.826	0:00.000	decimal	Cue	
Marker 125	4:07.392	0:00.000	decimal	Cue	
Marker 126	4:14.346	0:00.000	decimal	Cue	
Marker 127	4:19.966	0:00.000	decimal	Cue	
Marker 128	4:23.602	0:00.000	decimal	Cue	
Marker 129	4:27.092	0:00.000	decimal	Cue	
Marker 130	4:40.256	0:00.000	decimal	Cue	
Marker 131	4:56.310	0:00.000	decimal	Cue	
