Name	Start	Duration	Time Format	Type	Description
Marker 14	0:12.251	0:00.000	decimal	Cue	
Marker 15	0:20.751	0:00.000	decimal	Cue	
Marker 16	0:26.971	0:00.000	decimal	Cue	
Marker 17	0:32.906	0:00.000	decimal	Cue	
Marker 18	0:40.818	0:00.000	decimal	Cue	
Marker 19	0:46.461	0:00.000	decimal	Cue	
Marker 20	0:52.087	0:00.000	decimal	Cue	
Marker 21	1:01.151	0:00.000	decimal	Cue	
Marker 26	1:09.415	0:00.000	decimal	Cue	
Marker 27	1:18.725	0:00.000	decimal	Cue	
Marker 34	1:24.174	0:00.000	decimal	Cue	
Marker 38	1:31.440	0:00.000	decimal	Cue	
Marker 45	1:36.537	0:00.000	decimal	Cue	
Marker 46	1:43.057	0:00.000	decimal	Cue	
Marker 47	1:47.147	0:00.000	decimal	Cue	
Marker 48	1:53.067	0:00.000	decimal	Cue	
Marker 49	1:56.637	0:00.000	decimal	Cue	
Marker 54	2:06.045	0:00.000	decimal	Cue	
Marker 55	2:11.469	0:00.000	decimal	Cue	
Marker 56	2:19.239	0:00.000	decimal	Cue	
Marker 57	2:28.290	0:00.000	decimal	Cue	
Marker 58	2:32.409	0:00.000	decimal	Cue	
Marker 64	2:38.902	0:00.000	decimal	Cue	
Marker 65	2:44.612	0:00.000	decimal	Cue	
Marker 66	2:52.712	0:00.000	decimal	Cue	
Marker 70	3:04.612	0:00.000	decimal	Cue	
Marker 71	3:13.009	0:00.000	decimal	Cue	
Marker 72	3:18.327	0:00.000	decimal	Cue	
Marker 87	3:29.575	0:00.000	decimal	Cue	
Marker 88	3:35.628	0:00.000	decimal	Cue	
Marker 92	3:42.341	0:00.000	decimal	Cue	
Marker 96	3:50.116	0:00.000	decimal	Cue	
Marker 97	4:01.182	0:00.000	decimal	Cue	
Marker 106	4:06.111	0:00.000	decimal	Cue	
Marker 107	4:10.521	0:00.000	decimal	Cue	
Marker 108	4:21.007	0:00.000	decimal	Cue	
Marker 109	4:27.491	0:00.000	decimal	Cue	
Marker 114	4:35.776	0:00.000	decimal	Cue	
