Name	Start	Duration	Time Format	Type	Description
Marker 01	0:03.566	0:00.000	decimal	Cue	
Marker 02	0:10.931	0:00.000	decimal	Cue	
Marker 03	0:15.872	0:00.000	decimal	Cue	
Marker 04	0:20.774	0:00.000	decimal	Cue	
Marker 05	0:27.934	0:00.000	decimal	Cue	
Marker 06	0:36.575	0:00.000	decimal	Cue	
Marker 07	0:44.859	0:00.000	decimal	Cue	
Marker 08	0:47.838	0:00.000	decimal	Cue	
Marker 16	0:59.758	0:00.000	decimal	Cue	
Marker 17	1:08.400	0:00.000	decimal	Cue	
Marker 18	1:17.372	0:00.000	decimal	Cue	
Marker 23	1:27.727	0:00.000	decimal	Cue	
Marker 24	1:33.013	0:00.000	decimal	Cue	
Marker 25	1:43.454	0:00.000	decimal	Cue	
Marker 26	1:48.228	0:00.000	decimal	Cue	
Marker 27	1:55.748	0:00.000	decimal	Cue	
Marker 33	2:00.636	0:00.000	decimal	Cue	
Marker 34	2:04.391	0:00.000	decimal	Cue	
Marker 44	2:14.857	0:00.000	decimal	Cue	
Marker 45	2:23.498	0:00.000	decimal	Cue	
Marker 46	2:32.630	0:00.000	decimal	Cue	
Marker 47	2:39.911	0:00.000	decimal	Cue	
Marker 48	2:48.114	0:00.000	decimal	Cue	
Marker 49	2:55.246	0:00.000	decimal	Cue	
Marker 50	3:01.570	0:00.000	decimal	Cue	
Marker 51	3:10.199	0:00.000	decimal	Cue	
Marker 52	3:13.520	0:00.000	decimal	Cue	
Marker 53	3:25.281	0:00.000	decimal	Cue	
Marker 68	3:31.033	0:00.000	decimal	Cue	
Marker 69	3:34.252	0:00.000	decimal	Cue	
Marker 75	3:41.563	0:00.000	decimal	Cue	
Marker 76	3:45.654	0:00.000	decimal	Cue	
Marker 77	3:54.916	0:00.000	decimal	Cue	
Marker 78	4:01.640	0:00.000	decimal	Cue	
Marker 93	4:06.940	0:00.000	decimal	Cue	
Marker 94	4:11.036	0:00.000	decimal	Cue	
Marker 95	4:17.695	0:00.000	decimal	Cue	
Marker 96	4:24.436	0:00.000	decimal	Cue	
Marker 97	4:32.935	0:00.000	decimal	Cue	
Marker 103	4:41.608	0:00.000	decimal	Cue	
Marker 104	4:48.854	0:00.000	decimal	Cue	
Marker 110	4:58.705	0:00.000	decimal	Cue	
Marker 111	5:03.997	0:00.000	decimal	Cue	
Marker 117	5:21.739	0:00.000	decimal	Cue	
Marker 118	5:25.823	0:00.000	decimal	Cue	
Marker 119	5:31.206	0:00.000	decimal	Cue	
Marker 120	5:37.437	0:00.000	decimal	Cue	
Marker 121	5:44.483	0:00.000	decimal	Cue	
Marker 122	5:51.251	0:00.000	decimal	Cue	
Marker 129	5:57.188	0:00.000	decimal	Cue	
Marker 130	6:02.571	0:00.000	decimal	Cue	
Marker 131	6:13.825	0:00.000	decimal	Cue	
Marker 132	6:19.437	0:00.000	decimal	Cue	
Marker 133	6:28.517	0:00.000	decimal	Cue	
Marker 138	6:38.532	0:00.000	decimal	Cue	
Marker 139	6:44.740	0:00.000	decimal	Cue	
Marker 143	6:51.097	0:00.000	decimal	Cue	
Marker 144	6:56.753	0:00.000	decimal	Cue	
Marker 145	7:03.749	0:00.000	decimal	Cue	
