Name	Start	Duration	Time Format	Type	Description
Marker 01	0:05.346	0:00.000	decimal	Cue	
Marker 05	0:10.191	0:00.000	decimal	Cue	
Marker 06	0:14.106	0:00.000	decimal	Cue	
Marker 07	0:17.434	0:00.000	decimal	Cue	
Marker 08	0:25.596	0:00.000	decimal	Cue	
Marker 23	0:30.881	0:00.000	decimal	Cue	
Marker 24	0:38.200	0:00.000	decimal	Cue	
Marker 25	0:43.226	0:00.000	decimal	Cue	
Marker 26	0:49.760	0:00.000	decimal	Cue	
Marker 31	0:56.910	0:00.000	decimal	Cue	
Marker 35	1:03.848	0:00.000	decimal	Cue	
Marker 36	1:11.508	0:00.000	decimal	Cue	
Marker 47	1:19.391	0:00.000	decimal	Cue	
Marker 58	1:25.720	0:00.000	decimal	Cue	
Marker 59	1:33.025	0:00.000	decimal	Cue	
Marker 63	1:36.338	0:00.000	decimal	Cue	
Marker 64	1:43.818	0:00.000	decimal	Cue	
Marker 65	1:47.618	0:00.000	decimal	Cue	
Marker 66	1:58.788	0:00.000	decimal	Cue	
Marker 67	2:01.877	0:00.000	decimal	Cue	
Marker 73	2:06.797	0:00.000	decimal	Cue	
Marker 74	2:19.157	0:00.000	decimal	Cue	
Marker 79	2:27.879	0:00.000	decimal	Cue	
Marker 83	2:35.390	0:00.000	decimal	Cue	
Marker 84	2:41.395	0:00.000	decimal	Cue	
Marker 88	2:49.949	0:00.000	decimal	Cue	
Marker 90	3:01.244	0:00.000	decimal	Cue	
Marker 91	3:05.614	0:00.000	decimal	Cue	
Marker 92	3:10.325	0:00.000	decimal	Cue	
Marker 93	3:16.561	0:00.000	decimal	Cue	
Marker 100	3:23.352	0:00.000	decimal	Cue	
Marker 101	3:33.062	0:00.000	decimal	Cue	
Marker 102	3:38.312	0:00.000	decimal	Cue	
Marker 103	3:42.512	0:00.000	decimal	Cue	
Marker 120	3:51.266	0:00.000	decimal	Cue	
Marker 121	3:54.571	0:00.000	decimal	Cue	
Marker 154	3:59.003	0:00.000	decimal	Cue	
Marker 155	4:04.978	0:00.000	decimal	Cue	
Marker 156	4:13.424	0:00.000	decimal	Cue	
Marker 157	4:23.678	0:00.000	decimal	Cue	
Marker 158	4:28.645	0:00.000	decimal	Cue	
Marker 163	4:35.310	0:00.000	decimal	Cue	
Marker 164	4:38.639	0:00.000	decimal	Cue	
Marker 168	4:44.838	0:00.000	decimal	Cue	
Marker 169	4:53.128	0:00.000	decimal	Cue	
Marker 183	4:57.863	0:00.000	decimal	Cue	
Marker 184	5:02.227	0:00.000	decimal	Cue	
Marker 185	5:04.367	0:00.000	decimal	Cue	
Marker 186	5:08.337	0:00.000	decimal	Cue	
Marker 187	5:13.557	0:00.000	decimal	Cue	
Marker 198	5:23.221	0:00.000	decimal	Cue	
Marker 203	5:27.915	0:00.000	decimal	Cue	
Marker 204	5:37.439	0:00.000	decimal	Cue	
Marker 205	5:44.950	0:00.000	decimal	Cue	
Marker 211	5:50.538	0:00.000	decimal	Cue	
Marker 212	5:56.840	0:00.000	decimal	Cue	
Marker 217	6:04.295	0:00.000	decimal	Cue	
Marker 218	6:12.764	0:00.000	decimal	Cue	
Marker 219	6:16.875	0:00.000	decimal	Cue	
Marker 223	6:23.725	0:00.000	decimal	Cue	
Marker 224	6:31.489	0:00.000	decimal	Cue	
Marker 225	6:36.657	0:00.000	decimal	Cue	
Marker 226	6:44.444	0:00.000	decimal	Cue	
Marker 230	6:52.135	0:00.000	decimal	Cue	
Marker 231	6:59.385	0:00.000	decimal	Cue	
Marker 232	7:04.815	0:00.000	decimal	Cue	
Marker 233	7:09.735	0:00.000	decimal	Cue	
Marker 234	7:17.527	0:00.000	decimal	Cue	
Marker 240	7:21.628	0:00.000	decimal	Cue	
Marker 244	7:29.004	0:00.000	decimal	Cue	
Marker 245	7:37.740	0:00.000	decimal	Cue	
