Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.490	0:00.000	decimal	Cue	
Marker 02	0:11.778	0:00.000	decimal	Cue	
Marker 05	0:18.089	0:00.000	decimal	Cue	
Marker 06	0:20.579	0:00.000	decimal	Cue	
Marker 07	0:25.655	0:00.000	decimal	Cue	
Marker 08	0:31.869	0:00.000	decimal	Cue	
Marker 12	0:37.844	0:00.000	decimal	Cue	
Marker 19	0:43.744	0:00.000	decimal	Cue	
Marker 25	0:55.623	0:00.000	decimal	Cue	
Marker 32	1:05.197	0:00.000	decimal	Cue	
Marker 36	1:14.021	0:00.000	decimal	Cue	
Marker 37	1:21.583	0:00.000	decimal	Cue	
Marker 38	1:27.768	0:00.000	decimal	Cue	
Marker 39	1:31.614	0:00.000	decimal	Cue	
Marker 40	1:35.048	0:00.000	decimal	Cue	
Marker 41	1:40.578	0:00.000	decimal	Cue	
Marker 42	1:52.258	0:00.000	decimal	Cue	
Marker 43	1:55.838	0:00.000	decimal	Cue	
Marker 44	2:03.288	0:00.000	decimal	Cue	
Marker 45	2:08.805	0:00.000	decimal	Cue	
Marker 46	2:16.829	0:00.000	decimal	Cue	
Marker 47	2:24.488	0:00.000	decimal	Cue	
Marker 48	2:33.631	0:00.000	decimal	Cue	
Marker 57	2:40.595	0:00.000	decimal	Cue	
Marker 62	2:42.612	0:00.000	decimal	Cue	
Marker 63	2:50.544	0:00.000	decimal	Cue	
Marker 70	3:00.136	0:00.000	decimal	Cue	
Marker 71	3:09.609	0:00.000	decimal	Cue	
Marker 72	3:13.626	0:00.000	decimal	Cue	
Marker 73	3:19.140	0:00.000	decimal	Cue	
Marker 77	3:25.708	0:00.000	decimal	Cue	
