Name	Start	Duration	Time Format	Type	Description
Marker 01	0:09.101	0:00.000	decimal	Cue	
Marker 11	0:14.283	0:00.000	decimal	Cue	
Marker 21	0:22.640	0:00.000	decimal	Cue	
Marker 22	0:28.544	0:00.000	decimal	Cue	
Marker 23	0:37.109	0:00.000	decimal	Cue	
Marker 24	0:41.015	0:00.000	decimal	Cue	
Marker 25	0:46.035	0:00.000	decimal	Cue	
Marker 33	0:52.874	0:00.000	decimal	Cue	
Marker 34	0:59.185	0:00.000	decimal	Cue	
Marker 38	1:08.916	0:00.000	decimal	Cue	
Marker 39	1:16.105	0:00.000	decimal	Cue	
Marker 40	1:21.748	0:00.000	decimal	Cue	
Marker 44	1:27.425	0:00.000	decimal	Cue	
Marker 49	1:33.058	0:00.000	decimal	Cue	
Marker 63	1:41.778	0:00.000	decimal	Cue	
Marker 64	1:52.325	0:00.000	decimal	Cue	
Marker 65	2:02.838	0:00.000	decimal	Cue	
Marker 69	2:12.247	0:00.000	decimal	Cue	
Marker 70	2:17.487	0:00.000	decimal	Cue	
Marker 71	2:28.081	0:00.000	decimal	Cue	
Marker 82	2:34.137	0:00.000	decimal	Cue	
Marker 83	2:41.427	0:00.000	decimal	Cue	
Marker 84	2:47.717	0:00.000	decimal	Cue	
Marker 85	2:51.858	0:00.000	decimal	Cue	
Marker 87	3:00.579	0:00.000	decimal	Cue	
Marker 92	3:08.620	0:00.000	decimal	Cue	
Marker 93	3:12.590	0:00.000	decimal	Cue	
Marker 99	3:22.005	0:00.000	decimal	Cue	
Marker 100	3:27.711	0:00.000	decimal	Cue	
Marker 101	3:32.261	0:00.000	decimal	Cue	
Marker 102	3:42.325	0:00.000	decimal	Cue	
Marker 107	3:46.584	0:00.000	decimal	Cue	
Marker 115	3:52.193	0:00.000	decimal	Cue	
Marker 116	3:59.553	0:00.000	decimal	Cue	
Marker 121	4:07.100	0:00.000	decimal	Cue	
Marker 136	4:19.147	0:00.000	decimal	Cue	
Marker 137	4:33.104	0:00.000	decimal	Cue	
Marker 152	4:43.283	0:00.000	decimal	Cue	
Marker 157	4:50.048	0:00.000	decimal	Cue	
Marker 158	4:58.182	0:00.000	decimal	Cue	
