Name	Start	Duration	Time Format	Type	Description
Marker 05	0:08.288	0:00.000	decimal	Cue	
Marker 15	0:17.809	0:00.000	decimal	Cue	
Marker 16	0:22.079	0:00.000	decimal	Cue	
Marker 18	0:28.594	0:00.000	decimal	Cue	
Marker 19	0:34.434	0:00.000	decimal	Cue	
Marker 20	0:40.557	0:00.000	decimal	Cue	
Marker 31	0:48.514	0:00.000	decimal	Cue	
Marker 35	0:56.382	0:00.000	decimal	Cue	
Marker 36	0:59.408	0:00.000	decimal	Cue	
Marker 37	1:02.133	0:00.000	decimal	Cue	
Marker 53	1:07.318	0:00.000	decimal	Cue	
Marker 60	1:14.629	0:00.000	decimal	Cue	
Marker 61	1:22.903	0:00.000	decimal	Cue	
Marker 62	1:28.239	0:00.000	decimal	Cue	
Marker 73	1:42.470	0:00.000	decimal	Cue	
Marker 74	1:51.970	0:00.000	decimal	Cue	
Marker 75	2:04.490	0:00.000	decimal	Cue	
Marker 87	2:12.419	0:00.000	decimal	Cue	
Marker 92	2:25.992	0:00.000	decimal	Cue	
Marker 93	2:33.435	0:00.000	decimal	Cue	
Marker 94	2:39.852	0:00.000	decimal	Cue	
Marker 98	2:44.716	0:00.000	decimal	Cue	
Marker 104	2:51.573	0:00.000	decimal	Cue	
Marker 105	2:57.832	0:00.000	decimal	Cue	
Marker 127	3:11.982	0:00.000	decimal	Cue	
Marker 128	3:27.032	0:00.000	decimal	Cue	
Marker 129	3:39.938	0:00.000	decimal	Cue	
Marker 130	3:44.382	0:00.000	decimal	Cue	
Marker 136	3:49.705	0:00.000	decimal	Cue	
Marker 146	3:54.594	0:00.000	decimal	Cue	
Marker 148	4:04.266	0:00.000	decimal	Cue	
