Name	Start	Duration	Time Format	Type	Description
Marker 05	0:03.004	0:00.000	decimal	Cue	
Marker 06	0:10.837	0:00.000	decimal	Cue	
Marker 12	0:18.013	0:00.000	decimal	Cue	
Marker 13	0:24.857	0:00.000	decimal	Cue	
Marker 14	0:27.219	0:00.000	decimal	Cue	
Marker 15	0:33.829	0:00.000	decimal	Cue	
Marker 20	0:44.423	0:00.000	decimal	Cue	
Marker 21	0:51.758	0:00.000	decimal	Cue	
Marker 22	1:00.244	0:00.000	decimal	Cue	
Marker 23	1:03.140	0:00.000	decimal	Cue	
Marker 24	1:14.528	0:00.000	decimal	Cue	
Marker 25	1:18.866	0:00.000	decimal	Cue	
Marker 26	1:22.338	0:00.000	decimal	Cue	
Marker 30	1:27.802	0:00.000	decimal	Cue	
Marker 31	1:36.471	0:00.000	decimal	Cue	
Marker 36	1:47.920	0:00.000	decimal	Cue	
Marker 37	1:55.776	0:00.000	decimal	Cue	
Marker 42	2:02.680	0:00.000	decimal	Cue	
Marker 51	2:09.713	0:00.000	decimal	Cue	
Marker 57	2:15.935	0:00.000	decimal	Cue	
Marker 58	2:26.370	0:00.000	decimal	Cue	
Marker 59	2:37.996	0:00.000	decimal	Cue	
Marker 60	2:43.009	0:00.000	decimal	Cue	
Marker 61	2:52.436	0:00.000	decimal	Cue	
Marker 62	2:59.755	0:00.000	decimal	Cue	
Marker 63	3:04.396	0:00.000	decimal	Cue	
Marker 64	3:12.764	0:00.000	decimal	Cue	
Marker 65	3:19.076	0:00.000	decimal	Cue	
Marker 66	3:24.498	0:00.000	decimal	Cue	
Marker 67	3:29.706	0:00.000	decimal	Cue	
Marker 82	3:35.569	0:00.000	decimal	Cue	
Marker 83	3:40.732	0:00.000	decimal	Cue	
Marker 84	3:45.242	0:00.000	decimal	Cue	
Marker 85	3:51.742	0:00.000	decimal	Cue	
Marker 86	3:58.432	0:00.000	decimal	Cue	
Marker 87	4:02.838	0:00.000	decimal	Cue	
Marker 88	4:07.602	0:00.000	decimal	Cue	
Marker 89	4:12.542	0:00.000	decimal	Cue	
Marker 90	4:20.171	0:00.000	decimal	Cue	
Marker 91	4:26.082	0:00.000	decimal	Cue	
Marker 92	4:33.812	0:00.000	decimal	Cue	
