Name	Start	Duration	Time Format	Type	Description
Marker 01	0:05.169	0:00.000	decimal	Cue	
Marker 02	0:14.339	0:00.000	decimal	Cue	
Marker 03	0:22.809	0:00.000	decimal	Cue	
Marker 08	0:35.318	0:00.000	decimal	Cue	
Marker 09	0:40.347	0:00.000	decimal	Cue	
Marker 10	0:49.147	0:00.000	decimal	Cue	
Marker 14	0:58.901	0:00.000	decimal	Cue	
Marker 15	1:03.081	0:00.000	decimal	Cue	
Marker 16	1:09.763	0:00.000	decimal	Cue	
Marker 22	1:16.703	0:00.000	decimal	Cue	
Marker 23	1:22.498	0:00.000	decimal	Cue	
Marker 24	1:27.102	0:00.000	decimal	Cue	
Marker 25	1:33.072	0:00.000	decimal	Cue	
Marker 32	1:41.823	0:00.000	decimal	Cue	
Marker 33	1:45.953	0:00.000	decimal	Cue	
Marker 41	1:51.430	0:00.000	decimal	Cue	
Marker 42	1:57.100	0:00.000	decimal	Cue	
Marker 50	2:08.172	0:00.000	decimal	Cue	
Marker 51	2:19.373	0:00.000	decimal	Cue	
Marker 59	2:26.944	0:00.000	decimal	Cue	
Marker 60	2:33.479	0:00.000	decimal	Cue	
Marker 61	2:39.824	0:00.000	decimal	Cue	
Marker 62	2:46.619	0:00.000	decimal	Cue	
Marker 63	2:58.004	0:00.000	decimal	Cue	
Marker 79	3:08.763	0:00.000	decimal	Cue	
Marker 80	3:13.941	0:00.000	decimal	Cue	
Marker 81	3:18.191	0:00.000	decimal	Cue	
Marker 96	3:23.169	0:00.000	decimal	Cue	
Marker 97	3:30.129	0:00.000	decimal	Cue	
Marker 102	3:40.771	0:00.000	decimal	Cue	
Marker 103	3:44.721	0:00.000	decimal	Cue	
Marker 104	3:49.378	0:00.000	decimal	Cue	
Marker 109	3:52.125	0:00.000	decimal	Cue	
Marker 110	3:57.546	0:00.000	decimal	Cue	
Marker 111	4:02.766	0:00.000	decimal	Cue	
Marker 122	4:12.282	0:00.000	decimal	Cue	
Marker 123	4:19.283	0:00.000	decimal	Cue	
Marker 124	4:25.000	0:00.000	decimal	Cue	
Marker 132	4:31.316	0:00.000	decimal	Cue	
Marker 133	4:34.572	0:00.000	decimal	Cue	
Marker 134	4:36.542	0:00.000	decimal	Cue	
Marker 135	4:40.122	0:00.000	decimal	Cue	
Marker 136	4:46.512	0:00.000	decimal	Cue	
Marker 137	4:54.152	0:00.000	decimal	Cue	
Marker 138	5:00.602	0:00.000	decimal	Cue	
Marker 139	5:05.112	0:00.000	decimal	Cue	
Marker 140	5:10.652	0:00.000	decimal	Cue	
