Name	Start	Duration	Time Format	Type	Description
Marker 01	0:04.963	0:00.000	decimal	Cue	
Marker 02	0:13.663	0:00.000	decimal	Cue	
Marker 03	0:16.503	0:00.000	decimal	Cue	
Marker 04	0:26.798	0:00.000	decimal	Cue	
Marker 05	0:36.480	0:00.000	decimal	Cue	
Marker 06	0:44.553	0:00.000	decimal	Cue	
Marker 07	0:50.333	0:00.000	decimal	Cue	
Marker 08	0:55.553	0:00.000	decimal	Cue	
Marker 09	1:00.873	0:00.000	decimal	Cue	
Marker 10	1:08.423	0:00.000	decimal	Cue	
Marker 11	1:14.239	0:00.000	decimal	Cue	
Marker 12	1:18.473	0:00.000	decimal	Cue	
Marker 13	1:21.773	0:00.000	decimal	Cue	
Marker 14	1:25.059	0:00.000	decimal	Cue	
Marker 15	1:34.353	0:00.000	decimal	Cue	
Marker 19	1:46.473	0:00.000	decimal	Cue	
Marker 20	1:50.023	0:00.000	decimal	Cue	
Marker 21	1:54.623	0:00.000	decimal	Cue	
Marker 25	2:03.428	0:00.000	decimal	Cue	
Marker 27	2:14.366	0:00.000	decimal	Cue	
Marker 31	2:20.361	0:00.000	decimal	Cue	
Marker 32	2:27.078	0:00.000	decimal	Cue	
Marker 33	2:29.888	0:00.000	decimal	Cue	
Marker 37	2:39.086	0:00.000	decimal	Cue	
Marker 38	2:45.616	0:00.000	decimal	Cue	
Marker 39	2:52.856	0:00.000	decimal	Cue	
Marker 40	2:57.616	0:00.000	decimal	Cue	
