Name	Start	Duration	Time Format	Type	Description
Marker 05	0:09.412	0:00.000	decimal	Cue	
Marker 06	0:13.472	0:00.000	decimal	Cue	
Marker 17	0:22.204	0:00.000	decimal	Cue	
Marker 18	0:29.564	0:00.000	decimal	Cue	
Marker 31	0:35.593	0:00.000	decimal	Cue	
Marker 141	0:40.000	0:00.000	decimal	Cue	
Marker 37	0:45.522	0:00.000	decimal	Cue	
Marker 38	0:52.668	0:00.000	decimal	Cue	
Marker 39	0:59.502	0:00.000	decimal	Cue	
Marker 48	1:10.033	0:00.000	decimal	Cue	
Marker 49	1:14.636	0:00.000	decimal	Cue	
Marker 53	1:26.141	0:00.000	decimal	Cue	
Marker 54	1:29.647	0:00.000	decimal	Cue	
Marker 55	1:34.221	0:00.000	decimal	Cue	
Marker 56	1:39.257	0:00.000	decimal	Cue	
Marker 57	1:49.535	0:00.000	decimal	Cue	
Marker 58	1:54.417	0:00.000	decimal	Cue	
Marker 59	2:04.901	0:00.000	decimal	Cue	
Marker 60	2:07.961	0:00.000	decimal	Cue	
Marker 61	2:14.107	0:00.000	decimal	Cue	
Marker 62	2:21.941	0:00.000	decimal	Cue	
Marker 81	2:29.125	0:00.000	decimal	Cue	
Marker 91	2:33.862	0:00.000	decimal	Cue	
Marker 99	2:40.465	0:00.000	decimal	Cue	
Marker 100	2:48.085	0:00.000	decimal	Cue	
Marker 104	2:51.984	0:00.000	decimal	Cue	
Marker 105	2:57.304	0:00.000	decimal	Cue	
Marker 106	3:05.104	0:00.000	decimal	Cue	
Marker 107	3:10.761	0:00.000	decimal	Cue	
Marker 108	3:13.250	0:00.000	decimal	Cue	
Marker 109	3:16.594	0:00.000	decimal	Cue	
Marker 121	3:25.617	0:00.000	decimal	Cue	
Marker 122	3:34.767	0:00.000	decimal	Cue	
Marker 123	3:41.453	0:00.000	decimal	Cue	
Marker 124	3:47.637	0:00.000	decimal	Cue	
Marker 125	3:55.265	0:00.000	decimal	Cue	
Marker 132	3:58.659	0:00.000	decimal	Cue	
Marker 136	4:07.814	0:00.000	decimal	Cue	
Marker 137	4:12.433	0:00.000	decimal	Cue	
Marker 138	4:19.403	0:00.000	decimal	Cue	
Marker 139	4:28.433	0:00.000	decimal	Cue	
Marker 140	4:31.110	0:00.000	decimal	Cue	
