Name	Start	Duration	Time Format	Type	Description
Marker 04	0:10.542	0:00.000	decimal	Cue	
Marker 05	0:17.266	0:00.000	decimal	Cue	
Marker 11	0:24.799	0:00.000	decimal	Cue	
Marker 12	0:29.577	0:00.000	decimal	Cue	
Marker 13	0:35.700	0:00.000	decimal	Cue	
Marker 14	0:43.559	0:00.000	decimal	Cue	
Marker 15	0:49.023	0:00.000	decimal	Cue	
Marker 16	0:57.498	0:00.000	decimal	Cue	
Marker 17	1:04.159	0:00.000	decimal	Cue	
Marker 18	1:10.594	0:00.000	decimal	Cue	
Marker 42	1:21.801	0:00.000	decimal	Cue	
Marker 43	1:31.885	0:00.000	decimal	Cue	
Marker 47	1:38.440	0:00.000	decimal	Cue	
Marker 48	1:44.645	0:00.000	decimal	Cue	
Marker 49	1:48.373	0:00.000	decimal	Cue	
Marker 50	1:51.661	0:00.000	decimal	Cue	
Marker 51	1:54.853	0:00.000	decimal	Cue	
Marker 52	1:58.884	0:00.000	decimal	Cue	
Marker 57	2:03.103	0:00.000	decimal	Cue	
Marker 58	2:07.876	0:00.000	decimal	Cue	
Marker 63	2:17.194	0:00.000	decimal	Cue	
Marker 67	2:21.811	0:00.000	decimal	Cue	
Marker 68	2:31.097	0:00.000	decimal	Cue	
Marker 69	2:40.407	0:00.000	decimal	Cue	
Marker 73	2:47.495	0:00.000	decimal	Cue	
Marker 77	2:55.380	0:00.000	decimal	Cue	
